accession	cluster	umap_1	umap_2	ec_full	ec_top_level	ec_subclass	ec_sub_subclass	protein_name_first_word	is_p450	cyp_family	cyp_subfamily	is_bsh	is_hsd	is_reductase	is_receptor	is_transporter	genus	species_binomial	length_aa	shannon_entropy	is_literature_recruited	has_ec	has_rhea
A0A087VFC0	21.0	17.74256134033203	-2.3224432468414307	1.14.14.154	1	1.14	1.14.14	hydroxycholesterol	True			False	False	False	False	False	Balearica	Balearica regulorum	448	4.1771	0	True	True
A0A087VFU2	56.0	2.733029127120972	2.2237563133239746					Non-lysosomal	False			False	False	False	False	False	Balearica	Balearica regulorum	520	4.194	0	False	True
A0A087VKM7	7.0	9.769763946533203	6.952608108520508	1.1.1.201	1	1.1	1.1.1	beta-hydroxysteroid	False			False	True	True	False	False	Balearica	Balearica regulorum	220	4.0532	0	True	True
A0A087VPC9	46.0	13.95836353302002	-0.2765081822872162	1.14.14.25	1	1.14	1.14.14	Cholesterol	True			False	False	False	False	False	Balearica	Balearica regulorum	342	4.0897	0	True	True
A0A087X389	61.0	9.26417064666748	0.4173834919929504	3.1.1.13	3	3.1	3.1.1	Bile	False			False	False	False	False	False	Poecilia	Poecilia formosa	546	4.1664	0	True	True
A0A087X6V0	14.0	0.6099635362625122	3.3610849380493164	3.1.2.27	3	3.1	3.1.2	Acyl-coenzyme	False			False	False	False	False	False	Poecilia	Poecilia formosa	337	4.1257	0	True	True
A0A087XAS9	23.0	7.892491817474365	4.395778656005859					Hormone-sensitive	False			False	False	False	False	False	Poecilia	Poecilia formosa	873	4.1023	0	False	True
A0A087XB59	0.0	16.535690307617188	5.072566509246826	1.14.14.25	1	1.14	1.14.14	Cholesterol	True			False	False	False	False	False	Poecilia	Poecilia formosa	508	4.1919	0	True	True
A0A087XBD3	61.0	10.144965171813965	-0.0824575945734977	3.1.1.13	3	3.1	3.1.1	Carboxylic	False			False	False	False	False	False	Poecilia	Poecilia formosa	584	4.1385	0	True	True
A0A087XBI4	35.0	3.4060983657836914	-2.993260622024536	1.1.1.62	1	1.1	1.1.1		False			False	True	True	False	True	Poecilia	Poecilia formosa	252	3.989	0	True	True
A0A087XBR5	0.0	16.577293395996094	5.077852725982666	1.14.14.25	1	1.14	1.14.14	Cholesterol	True			False	False	False	False	False	Poecilia	Poecilia formosa	507	4.1732	0	True	True
A0A087XBS8	5.0	4.313805103302002	-12.295537948608398					Multidrug	False			False	False	False	False	False	Poecilia	Poecilia formosa	1316	4.1137	0	False	True
A0A087XBZ3	61.0	10.058268547058104	-0.273902952671051	3.1.1.13	3	3.1	3.1.1	Carboxylic	False			False	False	False	False	False	Poecilia	Poecilia formosa	566	4.1353	0	True	True
A0A087XHC6	18.0	4.001533031463623	-5.722754955291748					Broad	False			False	False	False	False	True	Poecilia	Poecilia formosa	666	4.1436	0	False	True
A0A087XJL9	23.0	9.448036193847656	4.922985076904297					Hormone-sensitive	False			False	False	False	False	False	Poecilia	Poecilia formosa	688	4.1043	0	False	True
A0A087XKD5	11.0	-4.256436347961426	12.206631660461426					Non-lysosomal	False			False	False	False	False	False	Poecilia	Poecilia formosa	863	4.22	0	False	True
A0A087XKG8	26.0	1.4979712963104248	18.11187744140625					Cholesteryl	False			False	False	False	False	False	Poecilia	Poecilia formosa	498	4.1293	0	False	True
A0A087XLL5	5.0	3.0993268489837646	-11.34581184387207					Multidrug	False			False	False	False	False	False	Poecilia	Poecilia formosa	1298	4.1326	0	False	True
A0A087XM96	1.0	4.372546195983887	6.8317484855651855					Hedgehog	False			False	False	False	False	False	Poecilia	Poecilia formosa	446	4.1629	0	False	True
A0A087XMX9	4.0	1.8027914762496948	13.16624641418457	1.14.14.154	1	1.14	1.14.14	Lanosterol	False			False	False	False	False	False	Poecilia	Poecilia formosa	497	4.1666	0	True	True
A0A087XP46	17.0	5.906063556671143	9.439605712890623	1.1.1.62	1	1.1	1.1.1	keto-steroid	False			False	True	True	False	False	Poecilia	Poecilia formosa	357	4.103	0	True	True
A0A087XSF0	7.0	8.448638916015625	8.204355239868164					Cytosolic	False			False	False	False	False	False	Poecilia	Poecilia formosa	585	4.2436	0	False	True
A0A087XU87	48.0	5.746464252471924	5.809869289398193					Hedgehog	False			False	False	False	False	False	Poecilia	Poecilia formosa	434	4.1632	0	False	True
A0A087XU99	48.0	5.6484479904174805	5.806351184844971					Hedgehog	False			False	False	False	False	False	Poecilia	Poecilia formosa	413	4.1579	0	False	True
A0A087XUR9	34.0	-5.079893112182617	0.1041464135050773	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Poecilia	Poecilia formosa	543	4.1445	0	True	True
A0A087XYQ3	37.0	11.731730461120604	-7.326531887054443					Bile	False			False	False	False	False	False	Poecilia	Poecilia formosa	1366	4.1381	0	False	True
A0A087XYW7	87.0	-1.4470397233963013	3.9886374473571777	1.1.1.62	1	1.1	1.1.1	hydroxyacyl-CoA	False			False	True	True	False	False	Poecilia	Poecilia formosa	260	3.9971	0	True	True
A0A087Y0E6	5.0	3.637452125549317	-10.412989616394045					Cystic	False			False	False	False	False	False	Poecilia	Poecilia formosa	1322	4.1358	0	False	True
A0A087Y453	50.0	-5.622989654541016	5.8729567527771	1.1.1.170	1	1.1	1.1.1	Sterol-4-alpha-carboxylate	False			False	False	True	False	False	Poecilia	Poecilia formosa	345	4.1101	0	True	True
A0A087Y541	15.0	12.89743423461914	7.933709144592285					Hepatic	False			False	False	False	False	True	Poecilia	Poecilia formosa	387	4.0426	0	False	True
A0A087Y8C9	88.0	1.8535311222076416	0.2421201765537262					Glucosylceramidase	False			False	False	False	False	False	Poecilia	Poecilia formosa	522	4.1367	0	False	True
A0A087YA98	6.0	11.79576015472412	16.6292781829834					Acyl-coenzyme	False			False	False	False	False	False	Poecilia	Poecilia formosa	363	4.1776	0	False	True
A0A087YBX2	58.0	10.576497077941896	5.187026023864746					Hedgehog	False			False	False	False	False	False	Poecilia	Poecilia formosa	411	4.1698	0	False	True
A0A087YFW5	52.0	11.930737495422363	7.186931610107422					Ileal	False			False	False	False	False	True	Poecilia	Poecilia formosa	365	4.0501	0	False	True
A0A087YGI1	33.0	7.917230129241943	-12.220093727111816					Multidrug	False			False	False	False	False	True	Poecilia	Poecilia formosa	1538	4.1497	0	False	True
A0A087YHV4	93.0	13.170916557312012	2.473543167114258					Peroxisomal	False			False	False	False	False	False	Poecilia	Poecilia formosa	227	3.996	0	False	True
A0A087YI65	7.0	8.578474044799805	8.042154312133789					Cytosolic	False			False	False	False	False	False	Poecilia	Poecilia formosa	569	4.2031	0	False	True
A0A087YIG9	15.0	13.20069408416748	8.340108871459961					Hepatic	False			False	False	False	False	True	Poecilia	Poecilia formosa	350	4.0259	0	False	True
A0A087YJ84	48.0	4.856382846832275	5.9240570068359375					Hedgehog	False			False	False	False	False	False	Poecilia	Poecilia formosa	413	4.0214	0	False	True
A0A088M9V8	80.0	17.66044044494629	1.378711819648743	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Agrotis	Agrotis segetum	535	4.0915	0	True	True
A0A090D8A0	88.0	1.8527090549469	0.2045361101627349					Glucosylceramidase	False			False	False	False	False	False	Oryzias	Oryzias latipes	522	4.1474	0	False	True
A0A090KXR0	13.0	-3.7174367904663086	-0.7839239835739136	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Strongyloides	Strongyloides ratti	535	4.1485	0	True	True
A0A090LHZ4	35.0	2.7888426780700684	-2.397686243057251	1.1.1.62	1	1.1	1.1.1		False			False	True	True	False	True	Strongyloides	Strongyloides ratti	249	3.9721	0	True	True
A0A090MUC9	47.0	-3.242502927780152	3.902310848236084	1.1.1.62	1	1.1	1.1.1	hydroxyacyl-CoA	False			False	False	True	False	False	Strongyloides	Strongyloides ratti	261	4.0016	0	True	True
A0A091CN86	32.0	-1.6255887746810913	7.89132833480835					Carbonyl	False			False	False	True	False	False	Fukomys	Fukomys damarensis	276	4.1101	0	False	True
A0A091CNS7	22.0	0.9456624388694764	9.30756950378418	1.1.1.201	1	1.1	1.1.1	beta-hydroxysteroid	False			False	True	True	False	False	Fukomys	Fukomys damarensis	292	4.0838	0	True	True
A0A091CRS4	34.0	-6.050739765167236	0.7413997650146484	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Fukomys	Fukomys damarensis	547	4.1403	0	True	True
A0A091CS17	82.0	10.20950412750244	-2.7590866088867188	1.14.14.16	1	1.14	1.14.14	Steroid	True			False	False	False	False	False	Fukomys	Fukomys damarensis	2325	4.1113	0	True	True
A0A091CSN6	93.0	13.535788536071776	1.020379662513733	1.14.14.25	1	1.14	1.14.14	Cholesterol	True			False	False	False	False	False	Fukomys	Fukomys damarensis	794	4.1552	0	True	True
A0A091CW56	4.0	0.8151184916496277	12.733256340026855	1.14.14.154	1	1.14	1.14.14	Lanosterol	True			False	False	False	False	False	Fukomys	Fukomys damarensis	503	4.1471	0	True	True
A0A091CXI4	52.0	11.06752109527588	7.820931911468506					Ileal	False			False	False	False	False	True	Fukomys	Fukomys damarensis	347	4.0576	0	False	True
A0A091D2Y6	24.0	10.603055000305176	12.81842041015625	1.3.1.70	1	1.3	1.3.1	Delta	False			False	False	True	True	False	Fukomys	Fukomys damarensis	649	4.1158	0	True	True
A0A091D5V5	22.0	1.7226715087890625	7.858922004699707					Dehydrogenase	False			False	False	True	False	False	Fukomys	Fukomys damarensis	437	4.1046	0	False	True
A0A091DAN9	29.0	6.215554714202881	13.844670295715332	1.1.1.62	1	1.1	1.1.1	Very-long-chain	False			False	True	True	False	False	Fukomys	Fukomys damarensis	312	4.047	0	True	True
A0A091DC46	17.0	5.846921920776367	10.507821083068848	1.1.1.62	1	1.1	1.1.1	keto-steroid	False			False	True	True	False	False	Fukomys	Fukomys damarensis	334	4.1383	0	True	True
A0A091DD15	33.0	7.892102718353271	-11.44124984741211					Multidrug	False			False	False	False	False	True	Fukomys	Fukomys damarensis	1603	4.1306	0	False	True
A0A091DEM5	27.0	14.295477867126465	11.610795974731444					Peroxisomal	False			False	False	False	False	False	Fukomys	Fukomys damarensis	236	4.0935	0	False	True
A0A091DF80	31.0	-5.432963371276856	8.687821388244629	4.2.1.107	4	4.2	4.2.1	Peroxisomal	False			False	True	True	False	False	Fukomys	Fukomys damarensis	818	4.1339	0	True	True
A0A091DLH8	61.0	9.697415351867676	-0.3615483045578003	3.1.1.13	3	3.1	3.1.1	Carboxylic	False			False	False	False	False	False	Fukomys	Fukomys damarensis	578	4.1592	0	True	True
A0A091DN83	12.0	8.740493774414062	1.5038039684295654	3.1.1.13	3	3.1	3.1.1	Carboxylic	False			False	False	False	False	False	Fukomys	Fukomys damarensis	593	4.1378	0	True	True
A0A091DPZ1	56.0	5.106957912445068	3.1376965045928955	1.14.14.32	1	1.14	1.14.14	Steroid	True			False	False	False	False	False	Fukomys	Fukomys damarensis	461	4.152	0	True	True
A0A091DQ53	14.0	1.2495077848434448	2.7839651107788086	3.1.2.27	3	3.1	3.1.2	Acyl-coenzyme	False			False	False	False	False	False	Fukomys	Fukomys damarensis	320	4.1544	0	True	True
A0A091DTL1	64.0	0.8173325061798096	6.781448841094971					Acyl-coenzyme	False			False	False	False	False	False	Fukomys	Fukomys damarensis	383	4.0866	0	False	True
A0A091DVX6	26.0	0.9633575677871704	17.419898986816406					Cholesteryl	False			False	False	False	False	False	Fukomys	Fukomys damarensis	477	4.0624	0	False	True
A0A091DYK5	8.0	-1.7014647722244265	-3.896198749542236					Non-lysosomal	False			False	False	False	False	False	Fukomys	Fukomys damarensis	890	4.2019	0	False	True
A0A091E3B6	38.0	4.694923400878906	-8.953865051269531					Cystic	False			False	False	False	False	False	Fukomys	Fukomys damarensis	1311	4.122	0	False	True
A0A091E3Q0	28.0	5.188320636749268	1.2472100257873535					Tyrosine-protein	False			False	False	False	False	False	Fukomys	Fukomys damarensis	952	4.1776	0	False	True
A0A091E5H3	28.0	5.218569278717041	1.3624218702316284					Cytochrome	True			False	False	False	False	False	Fukomys	Fukomys damarensis	545	4.1701	0	False	True
A0A091E5W3	10.0	12.089738845825195	-2.0489444732666016	1.14.15.6	1	1.14	1.14.15	Cholesterol	False			False	False	False	False	False	Fukomys	Fukomys damarensis	523	4.1925	0	True	True
A0A091E704	70.0	8.28454875946045	2.988093852996826	1.1.1.62	1	1.1	1.1.1	hydroxyacyl-CoA	False			False	True	True	False	False	Fukomys	Fukomys damarensis	261	3.9953	0	True	True
A0A091E8I7	7.0	8.598688125610352	9.22175121307373					Cytosolic	False			False	False	False	False	False	Corvus	Corvus brachyrhynchos	536	4.2211	0	False	True
A0A091EBD7	54.0	13.468121528625488	14.822181701660156					Glucosylceramidase	False			False	False	False	False	False	Corvus	Corvus brachyrhynchos	147	4.1432	0	False	True
A0A091EDW7	25.0	-2.3889827728271484	17.179189682006836					Glucosylceramidase	False			False	False	False	False	False	Corvus	Corvus brachyrhynchos	164	4.0961	0	False	True
A0A091EE56	69.0	2.974090576171875	12.456127166748049	1.14.14.154	1	1.14	1.14.14	Lanosterol	False			False	False	False	False	False	Corvus	Corvus brachyrhynchos	445	4.1708	0	True	True
A0A091EF88	54.0	13.283514976501465	15.121294975280762					Glucosylceramidase	False			False	False	False	False	False	Corvus	Corvus brachyrhynchos	192	4.1397	0	False	True
A0A091EHC0	17.0	4.884614944458008	10.558960914611816	1.1.1.62	1	1.1	1.1.1	keto-steroid	False			False	True	True	False	False	Corvus	Corvus brachyrhynchos	300	4.1527	0	True	True
A0A091EKW0	51.0	-2.4706010818481445	9.858285903930664					Solute	False			False	False	False	False	True	Fukomys	Fukomys damarensis	543	3.9793	0	False	True
A0A091ENI8	34.0	-5.127856731414795	1.4356296062469482	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Corvus	Corvus brachyrhynchos	510	4.154	0	True	True
A0A091EQ32	9.0	10.166830062866213	-7.397292613983154					Bile	False			False	False	False	False	False	Corvus	Corvus brachyrhynchos	1318	4.1234	0	False	True
A0A091EVL5	50.0	-4.855607986450195	6.806638240814209	1.1.1.170	1	1.1	1.1.1	Sterol-4-alpha-carboxylate	False			False	False	True	False	False	Corvus	Corvus brachyrhynchos	334	4.1322	0	True	True
A0A091EZ85	53.0	3.4480650424957275	14.185620307922363	1.1.1.201	1	1.1	1.1.1	beta-hydroxysteroid	False			False	True	True	False	False	Corvus	Corvus brachyrhynchos	292	4.034	0	True	True
A0A091F196	26.0	2.3889029026031494	17.947086334228516					Cholesteryl	False			False	False	False	False	False	Corvus	Corvus brachyrhynchos	504	4.1097	0	False	True
A0A091F2R5	10.0	11.64111042022705	-1.1591557264328003	1.14.14.25	1	1.14	1.14.14	Cholesterol	True			False	False	False	False	False	Corvus	Corvus brachyrhynchos	394	4.1193	0	True	True
A0A091F2Y6	7.0	9.59511375427246	7.078914642333984	1.1.1.201	1	1.1	1.1.1	beta-hydroxysteroid	False			False	True	True	False	False	Corvus	Corvus brachyrhynchos	220	4.0482	0	True	True
A0A091F598	21.0	17.911636352539062	-2.4674642086029053	1.14.14.154	1	1.14	1.14.14	hydroxycholesterol	True			False	False	False	False	False	Corvus	Corvus brachyrhynchos	448	4.1697	0	True	True
A0A091F8F3	38.0	6.150047302246094	-9.034510612487791					Multidrug	False			False	False	False	False	False	Corvus	Corvus brachyrhynchos	1305	4.1274	0	False	True
A0A091FGW7	63.0	-9.676758766174316	2.647603750228882					Solute	False			False	False	False	False	True	Corvus	Corvus brachyrhynchos	519	4.127	0	False	True
A0A091FJV2	25.0	-2.259025812149048	17.347604751586914					Glucosylceramidase	False			False	False	False	False	False	Cuculus	Cuculus canorus	150	4.1115	0	False	True
A0A091FL64	74.0	5.829251289367676	-2.090898275375366					Glucosylceramidase	False			False	False	False	False	False	Cuculus	Cuculus canorus	455	4.1567	0	False	True
A0A091FRZ0	17.0	5.006807327270508	10.475915908813477	1.1.1.62	1	1.1	1.1.1	keto-steroid	False			False	True	True	False	False	Cuculus	Cuculus canorus	253	4.1563	0	True	True
A0A091FS76	38.0	6.201936721801758	-8.894248962402344					Multidrug	False			False	False	False	False	False	Cuculus	Cuculus canorus	1305	4.1267	0	False	True
A0A091FUG3	18.0	2.7854719161987305	-6.601889133453369					Broad	False			False	False	False	False	True	Corvus	Corvus brachyrhynchos	626	4.1352	0	False	True
A0A091FUZ9	21.0	17.743785858154297	-2.333810806274414	1.14.14.154	1	1.14	1.14.14	hydroxycholesterol	True			False	False	False	False	False	Cuculus	Cuculus canorus	448	4.1642	0	True	True
A0A091FW75	12.0	9.776532173156738	1.3823105096817017	3.1.1.13	3	3.1	3.1.1	Carboxylic	False			False	False	False	False	False	Corvus	Corvus brachyrhynchos	546	4.1591	0	True	True
A0A091FXL5	86.0	-2.160319805145264	-7.672768115997314					Non-lysosomal	False			False	False	False	False	False	Cuculus	Cuculus canorus	785	4.2304	0	False	True
A0A091FYT6	41.0	-7.517338275909424	5.697043418884277					Glucosylceramidase	False			False	False	False	False	False	Cuculus	Cuculus canorus	452	4.1938	0	False	True
A0A091G189	46.0	13.81600856781006	-0.4745282828807831	1.14.14.25	1	1.14	1.14.14	Cholesterol	True			False	False	False	False	False	Cuculus	Cuculus canorus	394	4.1337	0	True	True
A0A091G1S2	18.0	2.6765151023864746	-6.699596405029297					Broad	False			False	False	False	False	True	Cuculus	Cuculus canorus	595	4.1372	0	False	True
A0A091G687	7.0	9.789258003234863	6.955174446105957	1.1.1.201	1	1.1	1.1.1	beta-hydroxysteroid	False			False	True	True	False	False	Cuculus	Cuculus canorus	220	4.0923	0	True	True
A0A091G6S5	68.0	9.856921195983888	17.687461853027344					Glucosylceramidase	False			False	False	False	False	False	Cuculus	Cuculus canorus	192	4.1507	0	False	True
A0A091G6Y1	34.0	-5.808257102966309	1.4613217115402222	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Cuculus	Cuculus canorus	502	4.1168	0	True	True
A0A091G895	63.0	-9.666730880737305	2.6445958614349365					Solute	False			False	False	False	False	True	Cuculus	Cuculus canorus	519	4.1301	0	False	True
A0A091G8F8	14.0	0.3888703286647796	3.974384307861328	3.1.2.27	3	3.1	3.1.2	Acyl-coenzyme	False			False	False	False	False	False	Cuculus	Cuculus canorus	259	4.188	0	True	True
A0A091GDI0	9.0	10.19689655303955	-7.430127620697021					Bile	False			False	False	False	False	False	Cuculus	Cuculus canorus	1326	4.1189	0	False	True
A0A091GGK9	7.0	8.627398490905762	9.059844970703123					Cytosolic	False			False	False	False	False	False	Cuculus	Cuculus canorus	528	4.2137	0	False	True
A0A091GJG3	1.0	4.314619541168213	5.167222499847412					Hedgehog	False			False	False	False	False	False	Cuculus	Cuculus canorus	403	4.133	0	False	True
A0A091GKL6	69.0	2.958679437637329	12.510649681091309	1.14.14.154	1	1.14	1.14.14	Lanosterol	False			False	False	False	False	False	Cuculus	Cuculus canorus	444	4.1673	0	True	True
A0A091GME4	12.0	10.06618595123291	1.556200623512268	3.1.1.13	3	3.1	3.1.1	Carboxylic	False			False	False	False	False	False	Cuculus	Cuculus canorus	556	4.1719	0	True	True
A0A091GRU7	53.0	3.1597466468811035	14.972712516784668	1.1.1.201	1	1.1	1.1.1	beta-hydroxysteroid	False			False	True	True	False	False	Cuculus	Cuculus canorus	292	4.0768	0	True	True
A0A091GSD5	12.0	9.822075843811035	3.228635311126709	1.1.1.170	1	1.1	1.1.1	Sterol-4-alpha-carboxylate	False			False	False	True	False	False	Buceros	Buceros rhinoceros	337	4.1357	0	True	True
A0A091GSV4	12.0	9.821724891662598	3.229327917098999	1.1.1.170	1	1.1	1.1.1	Sterol-4-alpha-carboxylate	False			False	False	True	False	False	Cuculus	Cuculus canorus	339	4.1476	0	True	True
A0A091GVL2	12.0	10.06428050994873	1.553375005722046	3.1.1.13	3	3.1	3.1.1	Carboxylic	False			False	False	False	False	False	Buceros	Buceros rhinoceros	555	4.1553	0	True	True
A0A091GW16	55.0	-1.758922100067139	0.0297539643943309	1.14.14.154	1	1.14	1.14.14	Lanosterol	False			False	False	False	False	False	Buceros	Buceros rhinoceros	311	4.1674	0	True	True
A0A091GXK2	7.0	8.587566375732422	9.20359230041504					Cytosolic	False			False	False	False	False	False	Buceros	Buceros rhinoceros	536	4.204	0	False	True
A0A091H4B5	53.0	3.166796922683716	14.949174880981444	1.1.1.201	1	1.1	1.1.1	beta-hydroxysteroid	False			False	True	True	False	False	Buceros	Buceros rhinoceros	292	4.0639	0	True	True
A0A091H4Q6	54.0	13.278973579406738	15.203987121582031					Glucosylceramidase	False			False	False	False	False	False	Buceros	Buceros rhinoceros	132	4.0695	0	False	True
