accession	feature	my_label	observed_in_neighbors	expected_fraction	observed_fraction	enrichment_ratio	z_score
A0A093KXB2	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A093L3B3	ec_top_level	1.0	19	0.7148674663112691	0.95	1.328917659243915	2.3291184117067205
A0A093N973	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A093NLW9	ec_top_level	3.0	20	0.13453280023693173	1.0	7.433131535498074	11.342955113636016
A0A093NVC1	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A093P8G7	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A093PCQ9	ec_top_level	1.0	19	0.7148674663112691	0.95	1.328917659243915	2.3291184117067205
A0A093PET9	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A093PHR9	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A093PIS3	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A093PR77	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A093PVZ4	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A093PWP7	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A093Q090	ec_top_level	2.0	20	0.12823930105138456	1.0	7.797921478060046	11.660121335612288
A0A093Q9E1	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A093QI07	ec_top_level	3.0	20	0.13453280023693173	1.0	7.433131535498074	11.342955113636016
A0A093QPX8	ec_top_level	1.0	18	0.7148674663112691	0.9	1.258974624546867	1.8338406262025648
A0A093QVM1	ec_top_level	1.0	19	0.7148674663112691	0.95	1.328917659243915	2.3291184117067205
A0A093QWK1	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A093R093	ec_top_level	2.0	19	0.12823930105138456	0.95	7.408025404157044	10.991352867976907
A0A093R170	ec_top_level	1.0	19	0.7148674663112691	0.95	1.328917659243915	2.3291184117067205
A0A093RYF7	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A093SUI6	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A093TKT4	ec_top_level	1.0	19	0.7148674663112691	0.95	1.328917659243915	2.3291184117067205
A0A094KKJ7	ec_top_level	1.0	18	0.7148674663112691	0.9	1.258974624546867	1.8338406262025648
A0A094KQ84	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A094L629	ec_top_level	1.0	19	0.7148674663112691	0.95	1.328917659243915	2.3291184117067205
A0A094L8I1	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A094L955	ec_top_level	1.0	19	0.7148674663112691	0.95	1.328917659243915	2.3291184117067205
A0A094LCB0	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A094MUR0	ec_top_level	3.0	20	0.13453280023693173	1.0	7.433131535498074	11.342955113636016
A0A094NAA9	ec_top_level	1.0	18	0.7148674663112691	0.9	1.258974624546867	1.8338406262025648
A0A094NFF3	ec_top_level	1.0	19	0.7148674663112691	0.95	1.328917659243915	2.3291184117067205
A0A096LSS5	ec_top_level	1.0	19	0.7148674663112691	0.95	1.328917659243915	2.3291184117067205
A0A096LSS7	ec_top_level	3.0	20	0.13453280023693173	1.0	7.433131535498074	11.342955113636016
A0A096LV37	ec_top_level	1.0	19	0.7148674663112691	0.95	1.328917659243915	2.3291184117067205
A0A096MM67	ec_top_level	3.0	19	0.13453280023693173	0.95	7.06147495872317	10.687646910347592
A0A096MSY0	ec_top_level	4.0	18	0.019472826891751813	0.9	46.218250950570344	28.497938329288917
A0A096MUN8	ec_top_level	1.0	18	0.7148674663112691	0.9	1.258974624546867	1.8338406262025648
A0A096MUV9	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A096MXN2	ec_top_level	1.0	18	0.7148674663112691	0.9	1.258974624546867	1.8338406262025648
A0A096MXS6	ec_top_level	2.0	19	0.12823930105138456	0.95	7.408025404157044	10.991352867976907
A0A096N3M1	ec_top_level	1.0	9	0.7148674663112691	0.45	0.6294873122734335	-2.6236594433348404
A0A096N4Y8	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A096N8C7	ec_top_level	1.0	19	0.7148674663112691	0.95	1.328917659243915	2.3291184117067205
A0A096NBK4	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A096NCZ2	ec_top_level	1.0	19	0.7148674663112691	0.95	1.328917659243915	2.3291184117067205
A0A096NF45	ec_top_level	1.0	2	0.7148674663112691	0.1	0.13988606939409634	-6.090603941863933
A0A096NHG2	ec_top_level	1.0	17	0.7148674663112691	0.85	1.1890315898498187	1.3385628406984083
A0A096NJQ1	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A096NMQ3	ec_top_level	1.0	19	0.7148674663112691	0.95	1.328917659243915	2.3291184117067205
A0A096NMR4	ec_top_level	1.0	0	0.7148674663112691	0.0	0.0	-7.0811595128722455
A0A096NMR5	ec_top_level	1.0	1	0.7148674663112691	0.05	0.06994303469704817	-6.585881727368089
A0A096NWA7	ec_top_level	2.0	20	0.12823930105138456	1.0	7.797921478060046	11.660121335612288
A0A096NX31	ec_top_level	3.0	18	0.13453280023693173	0.9	6.689818381948267	10.032338707059166
A0A096NZT3	ec_top_level	1.0	18	0.7148674663112691	0.9	1.258974624546867	1.8338406262025648
A0A096P399	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A096P3A3	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A096P3A4	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A096P3B2	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A096P5T5	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A096P6G0	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A099YQ38	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A099Z0I0	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A099Z263	ec_top_level	3.0	20	0.13453280023693173	1.0	7.433131535498074	11.342955113636016
A0A099Z399	ec_top_level	2.0	20	0.12823930105138456	1.0	7.797921478060046	11.660121335612288
A0A099Z8F9	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A099ZD29	ec_top_level	1.0	19	0.7148674663112691	0.95	1.328917659243915	2.3291184117067205
A0A099ZRB7	ec_top_level	1.0	19	0.7148674663112691	0.95	1.328917659243915	2.3291184117067205
A0A099ZZL6	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A0A0AA58	ec_top_level	1.0	19	0.7148674663112691	0.95	1.328917659243915	2.3291184117067205
A0A0A0AFM5	ec_top_level	2.0	19	0.12823930105138456	0.95	7.408025404157044	10.991352867976907
A0A0A0APZ9	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A0A0AQ29	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A0A0AQD3	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A0A0AW36	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A0A0AZW3	ec_top_level	3.0	19	0.13453280023693173	0.95	7.06147495872317	10.687646910347592
A0A0A0K7W8	ec_top_level	1.0	19	0.7148674663112691	0.95	1.328917659243915	2.3291184117067205
A0A0A0KH50	ec_top_level	1.0	17	0.7148674663112691	0.85	1.1890315898498187	1.3385628406984083
A0A0A0LCT5	ec_top_level	1.0	15	0.7148674663112691	0.75	1.0491455204557225	0.3480072696900963
A0A0A0MQV1	ec_top_level	1.0	18	0.7148674663112691	0.9	1.258974624546867	1.8338406262025648
A0A0A0Y2M2	ec_top_level	1.0	15	0.7148674663112691	0.75	1.0491455204557225	0.3480072696900963
A0A0A0Y2M6	ec_top_level	1.0	17	0.7148674663112691	0.85	1.1890315898498187	1.3385628406984083
A0A0A0Y2M9	ec_top_level	1.0	16	0.7148674663112691	0.8	1.1190885551527707	0.8432850551942529
A0A0A0Y2N3	ec_top_level	1.0	17	0.7148674663112691	0.85	1.1890315898498187	1.3385628406984083
A0A0A0Y3Q3	ec_top_level	1.0	17	0.7148674663112691	0.85	1.1890315898498187	1.3385628406984083
A0A0A0Y4B5	ec_top_level	1.0	15	0.7148674663112691	0.75	1.0491455204557225	0.3480072696900963
A0A0A0Y4B9	ec_top_level	1.0	17	0.7148674663112691	0.85	1.1890315898498187	1.3385628406984083
A0A0A0Y6Q6	ec_top_level	1.0	16	0.7148674663112691	0.8	1.1190885551527707	0.8432850551942529
A0A0A0Y6Q8	ec_top_level	1.0	15	0.7148674663112691	0.75	1.0491455204557225	0.3480072696900963
A0A0A0Y6R2	ec_top_level	1.0	16	0.7148674663112691	0.8	1.1190885551527707	0.8432850551942529
A0A0A0Y6R4	ec_top_level	1.0	14	0.7148674663112691	0.7	0.9792024857586742	-0.14727051581406025
A0A0A0Y8X0	ec_top_level	1.0	14	0.7148674663112691	0.7	0.9792024857586742	-0.14727051581406025
A0A0A0Y8X3	ec_top_level	1.0	16	0.7148674663112691	0.8	1.1190885551527707	0.8432850551942529
A0A0A0Y8X7	ec_top_level	1.0	17	0.7148674663112691	0.85	1.1890315898498187	1.3385628406984083
A0A0A0Y8Y2	ec_top_level	1.0	17	0.7148674663112691	0.85	1.1890315898498187	1.3385628406984083
A0A0A2K3V2	ec_top_level	1.0	18	0.7148674663112691	0.9	1.258974624546867	1.8338406262025648
A0A0A2K959	ec_top_level	1.0	17	0.7148674663112691	0.85	1.1890315898498187	1.3385628406984083
A0A0A2KIT1	ec_top_level	1.0	18	0.7148674663112691	0.9	1.258974624546867	1.8338406262025648
A0A0A2L3S1	ec_top_level	1.0	18	0.7148674663112691	0.9	1.258974624546867	1.8338406262025648
A0A0A7RMJ3	ec_top_level	1.0	15	0.7148674663112691	0.75	1.0491455204557225	0.3480072696900963
A0A0A8L7X3	ec_top_level	1.0	18	0.7148674663112691	0.9	1.258974624546867	1.8338406262025648
A0A0B0MAW5	ec_top_level	1.0	19	0.7148674663112691	0.95	1.328917659243915	2.3291184117067205
A0A0B1TFL4	ec_top_level	1.0	19	0.7148674663112691	0.95	1.328917659243915	2.3291184117067205
A0A0B2VCS2	ec_top_level	2.0	20	0.12823930105138456	1.0	7.797921478060046	11.660121335612288
A0A0B2VJB6	ec_top_level	1.0	17	0.7148674663112691	0.85	1.1890315898498187	1.3385628406984083
A0A0B2VZ70	ec_top_level	1.0	13	0.7148674663112691	0.65	0.9092594510616261	-0.6425483013182157
A0A0B2VZG7	ec_top_level	1.0	12	0.7148674663112691	0.6	0.8393164163645779	-1.1378260868223724
A0A0B4VSZ0	ec_top_level	1.0	18	0.7148674663112691	0.9	1.258974624546867	1.8338406262025648
A0A0C2DCD5	ec_top_level	1.0	19	0.7148674663112691	0.95	1.328917659243915	2.3291184117067205
A0A0C2GGI0	ec_top_level	2.0	13	0.12823930105138456	0.65	5.06864896073903	6.978742062164621
A0A0C7N719	ec_top_level	1.0	18	0.7148674663112691	0.9	1.258974624546867	1.8338406262025648
A0A0C9R201	ec_top_level	2.0	20	0.12823930105138456	1.0	7.797921478060046	11.660121335612288
A0A0C9RY70	ec_top_level	1.0	12	0.7148674663112691	0.6	0.8393164163645779	-1.1378260868223724
A0A0D1ZCQ6	ec_top_level	1.0	11	0.7148674663112691	0.55	0.7693733816675298	-1.6331038723265279
A0A0D1ZE91	ec_top_level	1.0	11	0.7148674663112691	0.55	0.7693733816675298	-1.6331038723265279
A0A0D1ZJE0	ec_top_level	1.0	11	0.7148674663112691	0.55	0.7693733816675298	-1.6331038723265279
A0A0D2A6H8	ec_top_level	1.0	14	0.7148674663112691	0.7	0.9792024857586742	-0.14727051581406025
A0A0D2AMM6	ec_top_level	1.0	15	0.7148674663112691	0.75	1.0491455204557225	0.3480072696900963
A0A0D2BF71	ec_top_level	1.0	15	0.7148674663112691	0.75	1.0491455204557225	0.3480072696900963
A0A0D2C1J4	ec_top_level	1.0	14	0.7148674663112691	0.7	0.9792024857586742	-0.14727051581406025
A0A0D2DC50	ec_top_level	1.0	18	0.7148674663112691	0.9	1.258974624546867	1.8338406262025648
A0A0D2DD26	ec_top_level	1.0	10	0.7148674663112691	0.5	0.6994303469704816	-2.1283816578306842
A0A0D2DJV5	ec_top_level	1.0	14	0.7148674663112691	0.7	0.9792024857586742	-0.14727051581406025
A0A0D2EC29	ec_top_level	1.0	15	0.7148674663112691	0.75	1.0491455204557225	0.3480072696900963
A0A0D2FHI9	ec_top_level	1.0	11	0.7148674663112691	0.55	0.7693733816675298	-1.6331038723265279
A0A0D2FM80	ec_top_level	1.0	12	0.7148674663112691	0.6	0.8393164163645779	-1.1378260868223724
A0A0D2GPP5	ec_top_level	1.0	15	0.7148674663112691	0.75	1.0491455204557225	0.3480072696900963
A0A0D2H7L3	ec_top_level	1.0	11	0.7148674663112691	0.55	0.7693733816675298	-1.6331038723265279
A0A0D2HEU6	ec_top_level	1.0	14	0.7148674663112691	0.7	0.9792024857586742	-0.14727051581406025
A0A0D2HMD8	ec_top_level	1.0	12	0.7148674663112691	0.6	0.8393164163645779	-1.1378260868223724
A0A0D2ICC3	ec_top_level	1.0	15	0.7148674663112691	0.75	1.0491455204557225	0.3480072696900963
A0A0D2KMC2	ec_top_level	1.0	15	0.7148674663112691	0.75	1.0491455204557225	0.3480072696900963
A0A0D2QE64	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A0D2QFM3	ec_top_level	1.0	18	0.7148674663112691	0.9	1.258974624546867	1.8338406262025648
A0A0D2REX0	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A0D2SN76	ec_top_level	1.0	19	0.7148674663112691	0.95	1.328917659243915	2.3291184117067205
A0A0D2TPV6	ec_top_level	1.0	16	0.7148674663112691	0.8	1.1190885551527707	0.8432850551942529
A0A0D2VKA4	ec_top_level	2.0	16	0.12823930105138456	0.8	6.238337182448038	8.985047465070764
A0A0D3A1J4	ec_top_level	1.0	18	0.7148674663112691	0.9	1.258974624546867	1.8338406262025648
A0A0D3CKI0	ec_top_level	1.0	14	0.7148674663112691	0.7	0.9792024857586742	-0.14727051581406025
A0A0D3DHZ4	ec_top_level	1.0	18	0.7148674663112691	0.9	1.258974624546867	1.8338406262025648
A0A0D3FFR6	ec_top_level	1.0	18	0.7148674663112691	0.9	1.258974624546867	1.8338406262025648
A0A0D6LPP2	ec_top_level	1.0	4	0.7148674663112691	0.2	0.2797721387881927	-5.100048370855622
A0A0D8Y162	ec_top_level	1.0	15	0.7148674663112691	0.75	1.0491455204557225	0.3480072696900963
A0A0D9QZC0	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A0D9QZQ5	ec_top_level	1.0	19	0.7148674663112691	0.95	1.328917659243915	2.3291184117067205
A0A0D9R3S3	ec_top_level	1.0	17	0.7148674663112691	0.85	1.1890315898498187	1.3385628406984083
A0A0D9R8R0	ec_top_level	1.0	9	0.7148674663112691	0.45	0.6294873122734335	-2.6236594433348404
A0A0D9R9W4	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A0D9RAM9	ec_top_level	3.0	19	0.13453280023693173	0.95	7.06147495872317	10.687646910347592
A0A0D9RAZ3	ec_top_level	1.0	17	0.7148674663112691	0.85	1.1890315898498187	1.3385628406984083
A0A0D9RI50	ec_top_level	2.0	19	0.12823930105138456	0.95	7.408025404157044	10.991352867976907
A0A0D9RJE2	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A0D9RMN9	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A0D9RMS6	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A0D9RN18	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A0D9RN27	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A0D9RN32	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A0D9RN97	ec_top_level	1.0	19	0.7148674663112691	0.95	1.328917659243915	2.3291184117067205
A0A0D9RP02	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A0D9RPZ1	ec_top_level	3.0	18	0.13453280023693173	0.9	6.689818381948267	10.032338707059166
A0A0D9RR87	ec_top_level	3.0	14	0.13453280023693173	0.7	5.203192074848651	7.411105893905465
A0A0D9RRW1	ec_top_level	1.0	18	0.7148674663112691	0.9	1.258974624546867	1.8338406262025648
A0A0D9RUK7	ec_top_level	1.0	15	0.7148674663112691	0.75	1.0491455204557225	0.3480072696900963
A0A0D9S1S4	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A0D9S357	ec_top_level	1.0	16	0.7148674663112691	0.8	1.1190885551527707	0.8432850551942529
A0A0D9S765	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A0D9S792	ec_top_level	2.0	20	0.12823930105138456	1.0	7.797921478060046	11.660121335612288
A0A0E0CXG7	ec_top_level	1.0	18	0.7148674663112691	0.9	1.258974624546867	1.8338406262025648
A0A0E0GEK7	ec_top_level	1.0	18	0.7148674663112691	0.9	1.258974624546867	1.8338406262025648
A0A0E0KAU5	ec_top_level	1.0	18	0.7148674663112691	0.9	1.258974624546867	1.8338406262025648
A0A0E0SNE8	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A0E0SP71	ec_top_level	5.0	11	0.002073152672886125	0.55	265.2964285714286	53.87317633105503
A0A0E1RUY7	ec_top_level	1.0	15	0.7148674663112691	0.75	1.0491455204557225	0.3480072696900963
A0A0F4YS79	ec_top_level	1.0	17	0.7148674663112691	0.85	1.1890315898498187	1.3385628406984083
A0A0F6RAS9	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A0F6RB97	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A0F6TNL0	ec_top_level	1.0	17	0.7148674663112691	0.85	1.1890315898498187	1.3385628406984083
A0A0F7TLB8	ec_top_level	1.0	19	0.7148674663112691	0.95	1.328917659243915	2.3291184117067205
A0A0F7VF97	ec_top_level	1.0	17	0.7148674663112691	0.85	1.1890315898498187	1.3385628406984083
A0A0F7Z954	ec_top_level	1.0	14	0.7148674663112691	0.7	0.9792024857586742	-0.14727051581406025
A0A0F7ZES3	ec_top_level	1.0	18	0.7148674663112691	0.9	1.258974624546867	1.8338406262025648
A0A0F8ASV8	ec_top_level	1.0	18	0.7148674663112691	0.9	1.258974624546867	1.8338406262025648
A0A0F8BM87	ec_top_level	1.0	19	0.7148674663112691	0.95	1.328917659243915	2.3291184117067205
A0A0F8TYY9	ec_top_level	1.0	18	0.7148674663112691	0.9	1.258974624546867	1.8338406262025648
A0A0F8UCQ0	ec_top_level	1.0	17	0.7148674663112691	0.85	1.1890315898498187	1.3385628406984083
A0A0F8VU31	ec_top_level	1.0	17	0.7148674663112691	0.85	1.1890315898498187	1.3385628406984083
A0A0G2G0B5	ec_top_level	1.0	14	0.7148674663112691	0.7	0.9792024857586742	-0.14727051581406025
A0A0G2JSR8	ec_top_level	1.0	19	0.7148674663112691	0.95	1.328917659243915	2.3291184117067205
A0A0G2JU83	ec_top_level	1.0	16	0.7148674663112691	0.8	1.1190885551527707	0.8432850551942529
A0A0G2K6P1	ec_top_level	1.0	17	0.7148674663112691	0.85	1.1890315898498187	1.3385628406984083
A0A0G2KAC1	ec_top_level	2.0	15	0.12823930105138456	0.75	5.8484411085450345	8.316278997435383
A0A0G2QMF8	ec_top_level	1.0	19	0.7148674663112691	0.95	1.328917659243915	2.3291184117067205
A0A0G4PDC8	ec_top_level	1.0	18	0.7148674663112691	0.9	1.258974624546867	1.8338406262025648
A0A0G4PR05	ec_top_level	1.0	18	0.7148674663112691	0.9	1.258974624546867	1.8338406262025648
A0A0H1B5G2	ec_top_level	1.0	15	0.7148674663112691	0.75	1.0491455204557225	0.3480072696900963
A0A0H1BCY4	ec_top_level	1.0	16	0.7148674663112691	0.8	1.1190885551527707	0.8432850551942529
A0A0H2UHG1	ec_top_level	1.0	19	0.7148674663112691	0.95	1.328917659243915	2.3291184117067205
A0A0H3W765	ec_top_level	1.0	14	0.7148674663112691	0.7	0.9792024857586742	-0.14727051581406025
A0A0H3W776	ec_top_level	1.0	20	0.7148674663112691	1.0	1.3988606939409631	2.824396197210877
A0A0H4U5P5	ec_top_level	1.0	15	0.7148674663112691	0.75	1.0491455204557225	0.3480072696900963
A0A0H4U930	ec_top_level	1.0	14	0.7148674663112691	0.7	0.9792024857586742	-0.14727051581406025
A0A0H5CAY3	ec_top_level	1.0	17	0.7148674663112691	0.85	1.1890315898498187	1.3385628406984083
A0A0J7L3J9	ec_top_level	2.0	1	0.12823930105138456	0.05	0.38989607390300235	-1.0464795494599546
A0A0J7L9M1	ec_top_level	1.0	19	0.7148674663112691	0.95	1.328917659243915	2.3291184117067205
A0A0J9X4F9	ec_top_level	1.0	18	0.7148674663112691	0.9	1.258974624546867	1.8338406262025648
A0A0J9X8T0	ec_top_level	1.0	15	0.7148674663112691	0.75	1.0491455204557225	0.3480072696900963
A0A0J9XJ09	ec_top_level	1.0	19	0.7148674663112691	0.95	1.328917659243915	2.3291184117067205
A0A0J9XQZ5	ec_top_level	2.0	19	0.12823930105138456	0.95	7.408025404157044	10.991352867976907
A0A0K0CSX2	ec_top_level	1.0	17	0.7148674663112691	0.85	1.1890315898498187	1.3385628406984083
A0A0K0ELD2	ec_top_level	2.0	18	0.12823930105138456	0.9	7.018129330254042	10.322584400341526
A0A0K0EQ50	ec_top_level	1.0	17	0.7148674663112691	0.85	1.1890315898498187	1.3385628406984083
A0A0K0EWI6	ec_top_level	1.0	18	0.7148674663112691	0.9	1.258974624546867	1.8338406262025648
A0A0K0FRA0	ec_top_level	2.0	18	0.12823930105138456	0.9	7.018129330254042	10.322584400341526
A0A0K0J8Z5	ec_top_level	1.0	16	0.7148674663112691	0.8	1.1190885551527707	0.8432850551942529
A0A0K1LGA0	ec_top_level	1.0	5	0.7148674663112691	0.25	0.3497151734852408	-4.604770585351465
A0A0K2A1V5	ec_top_level	1.0	18	0.7148674663112691	0.9	1.258974624546867	1.8338406262025648
A0A0K8R2R1	ec_top_level	1.0	11	0.7148674663112691	0.55	0.7693733816675298	-1.6331038723265279
A0A0K8R2R3	ec_top_level	1.0	6	0.7148674663112691	0.3	0.41965820818228894	-4.109492799847309
A0A0K8R2Y6	ec_top_level	1.0	6	0.7148674663112691	0.3	0.41965820818228894	-4.109492799847309
