accession	cluster_id	nn_identity	is_rep	backfilled
A0A6P7LHD2	1	0.46740000000000004	False	False
A0A6P7M7I6	1	0.547	False	False
A0A6P7R9B7	1	0.5636	False	False
A0A6P7XF52	1	0.7	False	False
A0A6P7XUU3	1	0.5664	False	False
A0A6P7XVD0	1	0.5385	False	False
A0A6P7YSC8	1	0.5956	False	False
A0A6P8EU97	1	0.5797	False	False
A0A6P8F8N4	1	0.4511	False	False
A0A6P8K701	1	0.4261	False	False
A0A6P8LAI8	1	0.4718	False	False
A0A6P8LPQ4	1	0.48310000000000003	False	False
A0A6P8QI09	1	0.693	False	False
A0A6P8QL77	1	0.5687	False	False
A0A6P8R975	1	0.7023999999999999	False	False
A0A6P8T7U2	1	0.4794	False	False
A0A6P8TJR4	1	0.5413	False	False
A0A6P8TL02	1	0.4978	False	False
A0A6P8XTT2	1	0.4102	False	False
A0A6P8ZVM5	1	0.457	False	False
A0A6P9BAY9	1	0.6884	False	False
A0A6P9BC46	1	0.6920999999999999	False	False
A0A6Q2XD08	1	0.5621	False	False
A0A6S4HJX0	1	0.534	False	False
A0A7E5W9Y5	1	0.44689999999999996	False	False
A0A7J5XJ49	1	0.5413	False	False
A0A7J5Y1R2	1	0.43420000000000003	False	False
A0A7J5Z681	1	0.5947	False	False
A0A7J5ZFR2	1	0.49560000000000004	False	False
A0A7J6AX16	1	0.5593	False	False
A0A7J6B753	1	0.5473	False	False
A0A7J6CQA1	1	0.5666	False	False
A0A7J6CUC7	1	0.555	False	False
A0A7J6CYI3	1	0.5446	False	False
A0A7J6DDE1	1	0.4928	False	False
A0A7J7E6X5	1	0.5357999999999999	False	False
A0A7J7F3F6	1	0.5854	False	False
A0A7J7FKG4	1	0.7652	False	False
A0A7J7RLW1	1	0.5575	False	False
A0A7J7WH18	1	0.5874	False	False
A0A7J7XVG4	1	0.5815	False	False
A0A7J7Z1M2	1	0.7576	False	False
A0A7J7ZGY9	1	0.7551000000000001	False	False
A0A7J8D8I2	1	0.5756	False	False
A0A7J8FT21	1	0.5878	False	False
A0A7J8FXB6	1	0.7601	False	False
A0A7J8HDC5	1	0.5619	False	False
A0A7J8JGS5	1	0.5732	False	False
A0A7K4JM05	1	0.5976	False	False
A0A7K4RXE9	1	0.5929	False	False
A0A7K5AD03	1	0.9287000000000001	False	False
A0A7K5I506	1	0.5759000000000001	False	False
A0A7K5KI45	1	0.9562	False	False
A0A7K5Q4Q3	1	0.9752	False	False
A0A7K5XNB8	1	0.6024	False	False
A0A7K5Y8P1	1	0.5859000000000001	False	False
A0A7K6AC46	1	0.9335	False	False
A0A7K6KUD5	1	0.9151	False	False
A0A7K6MEA3	1	0.9708	False	False
A0A7K6NT67	1	0.45649999999999996	False	False
A0A7K6SUS6	1	0.6	False	False
A0A7K6T8T7	1	0.9495	False	False
A0A7K6YGH3	1	0.5976	False	False
A0A7K7ACD6	1	0.9124	False	False
A0A7K7BI10	1	0.9124	False	False
A0A7K7CMA0	1	0.9756999999999999	False	False
A0A7K7GPZ7	1	0.9756999999999999	False	False
A0A7K7IVN4	1	0.9684	False	False
A0A7K7JTC3	1	0.9538	False	False
A0A7K7KZJ1	1	0.5976	False	False
A0A7K7NU22	1	0.9586	False	False
A0A7K7R7B2	1	0.9781	False	False
A0A7K7T195	1	0.9562	False	False
A0A7K8G9F2	1	0.9355	False	False
A0A7K8JBQ9	1	0.9781	False	False
A0A7K8N0L3	1	0.4621	False	False
A0A7K8R6J5	1	0.9634999999999999	False	False
A0A7K8U528	1	0.5976	False	False
A0A7K8XQT7	1	0.9404	False	False
A0A7K9B2E5	1	0.47369999999999995	False	False
A0A7K9CCS8	1	0.9046	False	False
A0A7K9G136	1	0.6	False	False
A0A7K9HNY6	1	0.9403	False	False
A0A7K9LNC3	1	0.9752	False	False
A0A7K9TCR4	1	0.9431	False	False
A0A7K9X6B4	1	0.6	False	False
A0A7K9Z7Q6	1	0.6135	False	False
A0A7L0DGA6	1	0.9483	False	False
A0A7L0FF47	1	0.5929	False	False
A0A7L0NT65	1	0.9511	False	False
A0A7L0P6D1	1	0.6167	False	False
A0A7L0VS83	1	0.6283	False	False
A0A7L0WNP7	1	0.5332	False	False
A0A7L1IWZ6	1	0.46619999999999995	False	False
A0A7L1K2T6	1	0.5929	False	False
A0A7L1KMJ0	1	0.6227	False	False
A0A7L1NI91	1	0.9118	False	False
A0A7L1W1X4	1	0.9825	False	False
A0A7L1XPD2	1	0.5986	False	False
A0A7L1Y2E5	1	0.9419	False	False
A0A7L2DNU4	1	0.9826	False	False
A0A7L2UAU7	1	0.5906	False	False
A0A7L2X7X4	1	0.6372	False	False
A0A7L2YMZ4	1	0.5976	False	False
A0A7L3B3K4	1	0.5882000000000001	False	False
A0A7L3B7J9	1	0.9157	False	False
A0A7L3C111	1	0.5976	False	False
A0A7L3FE71	1	0.5274	False	False
A0A7L3GD22	1	0.5882000000000001	False	False
A0A7L3J1Y7	1	0.4537	False	False
A0A7L3RB09	1	0.5976	False	False
A0A7L3RYH6	1	0.9433	False	False
A0A7L3SI56	1	0.5953	False	False
A0A7L3TB13	1	0.9458	False	False
A0A7L3TQA0	1	0.5976	False	False
A0A7L3UI38	1	0.9458	False	False
A0A7L3VDD1	1	0.9611	False	False
A0A7L3WQB1	1	0.5976	False	False
A0A7L3XMV8	1	0.5953	False	False
A0A7L3Y2J6	1	0.9562	False	False
A0A7L3Z4L4	1	0.5906	False	False
A0A7L4BC00	1	0.5789	False	False
A0A7L4CNW4	1	0.9131999999999999	False	False
A0A7L4DYF1	1	0.9756999999999999	False	False
A0A7L4FRE8	1	0.6	False	False
A0A7L4M3L9	1	0.5929	False	False
A0A7L4NA46	1	0.9428	False	False
A0A7M4FU17	1	0.5885	False	False
A0A7M7G5X7	1	0.5093	False	False
A0A7M7MS56	1	0.4139	False	False
A0A7N4UY98	1	0.7544	False	False
A0A7N5JDU8	1	0.4556	False	False
A0A7N5KQ61	1	0.5805	False	False
A0A7N6BWH4	1	0.547	False	False
A0A7N6BXN9	1	0.5614	False	False
A0A7N8WHV2	1	0.5069	False	False
A0A7N8WVD4	1	0.4924	False	False
A0A7N8X038	1	0.5154	False	False
A0A7N8X299	1	0.4989	False	False
A0A7N8XG69	1	0.5094	False	False
A0A7N8XMA0	1	0.5128	False	False
A0A7N8YIU8	1	0.5405	False	False
A0A7N9CSJ1	1	0.578	False	False
A0A7N9DD93	1	0.7716	False	False
A0A7R5L2U3	1	0.8348	False	False
A0A7R5L4L8	1	0.8403	False	False
A0A7R8VLJ3	1	0.43579999999999997	False	False
A0A7R8W4J2	1	0.4083	False	False
A0A7R9XHZ3	1	0.4805	False	False
A0A803JKD3	1	0.5600999999999999	False	False
A0A811YS29	1	0.5423	False	False
A0A811ZBR8	1	0.5789	False	False
A0A833Z5A5	1	0.5779	False	False
A0A834AKU0	1	0.5902000000000001	False	False
A0A834BNW5	1	0.5478999999999999	False	False
A0A834FNQ7	1	0.44270000000000004	False	False
A0A834KJF7	1	0.40399999999999997	False	False
A0A835CTP5	1	0.47200000000000003	False	False
A0A836AIT0	1	0.5152	False	False
A0A836E5Q7	1	0.4596	False	False
A0A836FIN6	1	0.4619	False	False
A0A836G9F2	1	0.4596	False	False
A0A850TZG2	1	0.4917	False	False
A0A850VHZ2	1	0.9732	False	False
A0A850WE30	1	0.4965	False	False
A0A850WLS6	1	0.8856	False	False
A0A850XDL2	1	0.5835	False	False
A0A851AN24	1	0.5953	False	False
A0A851L3G8	1	0.9926999999999999	False	False
A0A851NBI2	1	0.958	False	False
A0A851NYF2	1	0.5981000000000001	False	False
A0A851RJU0	1	0.9781	False	False
A0A851VSZ5	1	0.9659	False	False
A0A851WVW6	1	0.9732	False	False
A0A851ZGH9	1	0.9272	False	False
A0A852CAM2	1	0.9389	False	False
A0A852DPB9	1	0.9466	False	False
A0A852GBB7	1	0.5820000000000001	False	False
A0A852H0G4	1	0.9506999999999999	False	False
A0A852HD51	1	0.9684	False	False
A0A852IL05	1	0.9340999999999999	False	False
A0A852KVI0	1	0.9367	False	False
A0A852NAU4	1	0.9732	False	False
A0A8B6ZQ05	1	0.7676999999999999	False	False
A0A8B7AVN4	1	0.47740000000000005	False	False
A0A8B7BC66	1	0.5829	False	False
A0A8B7EN51	1	0.5805	False	False
A0A8B7QZI9	1	0.578	False	False
A0A8B7SRE3	1	0.5864	False	False
A0A8B7T0J0	1	0.7652	False	False
A0A8B7UTZ2	1	0.7626000000000001	False	False
A0A8B7WHM7	1	0.5433	False	False
A0A8B7YEM7	1	0.4675	False	False
A0A8B8EEH1	1	0.4644	False	False
A0A8B8FE49	1	0.4364	False	False
A0A8B8IIF3	1	0.5262	False	False
A0A8B8T1L8	1	0.5902000000000001	False	False
A0A8B8T9I5	1	0.5242	False	False
A0A8B8YAI0	1	0.5495	False	False
A0A8B8YJR9	1	0.7652	False	False
A0A8B9CR19	1	0.5986	False	False
A0A8B9ETJ5	1	0.5953	False	False
A0A8B9F5V4	1	0.5906	False	False
A0A8B9FUY5	1	0.9392	False	False
A0A8B9G118	1	0.9387000000000001	False	False
A0A8B9H293	1	0.4719	False	False
A0A8B9H658	1	0.5609000000000001	False	False
A0A8B9I2F4	1	0.9201	False	False
A0A8B9J697	1	0.5571	False	False
A0A8B9JEL1	1	0.5442	False	False
A0A8B9LQ30	1	0.526	False	False
A0A8B9N8C3	1	0.7062	False	False
A0A8B9PZG8	1	0.7264	False	False
A0A8B9RN87	1	0.5666	False	False
A0A8B9US29	1	0.5929	False	False
A0A8B9W6D9	1	0.7406	False	False
A0A8B9X7M0	1	0.5091	False	False
A0A8C0D2J4	1	0.5509000000000001	False	False
A0A8C0GI30	1	0.7836	False	False
A0A8C0H632	1	0.6061	False	False
A0A8C0HSK8	1	0.5756	False	False
A0A8C0JX79	1	0.5357999999999999	False	False
A0A8C0JXL5	1	0.5605	False	False
A0A8C0R8T9	1	0.5825	False	False
A0A8C0WH26	1	0.5912	False	False
A0A8C0WJW5	1	0.5982	False	False
A0A8C1FFL2	1	0.4725	False	False
A0A8C1G886	1	0.5431	False	False
A0A8C1GEI5	1	0.4681	False	False
A0A8C1GSK3	1	0.4725	False	False
A0A8C1GX51	1	0.555	False	False
A0A8C1JMS0	1	0.5666	False	False
A0A8C1KPZ1	1	0.547	False	False
A0A8C1P9J4	1	0.547	False	False
A0A8C1SWI4	1	0.547	False	False
A0A8C1UE84	1	0.569	False	False
A0A8C1UH01	1	0.5763	False	False
A0A8C1VNC7	1	0.4769	False	False
A0A8C2B104	1	0.547	False	False
A0A8C2CYK7	1	0.5502	False	False
A0A8C2DLZ0	1	0.5446	False	False
A0A8C2H1R3	1	0.4703	False	False
A0A8C2ID96	1	0.5617	False	False
A0A8C2KEK3	1	0.5763	False	False
A0A8C2KMH9	1	0.5478000000000001	False	False
A0A8C2LJ98	1	0.539	False	False
A0A8C2NF94	1	0.7023999999999999	False	False
A0A8C2NY56	1	0.5547	False	False
A0A8C2Q5X2	1	0.5422	False	False
A0A8C2SMK6	1	0.8867	False	False
A0A8C2VG06	1	0.5390999999999999	False	False
A0A8C2X077	1	0.49119999999999997	False	False
A0A8C2XLF9	1	0.5642	False	False
A0A8C2XLV6	1	0.5617	False	False
A0A8C2XU02	1	0.5669	False	False
A0A8C3AY72	1	0.46990000000000004	False	False
A0A8C3BDH1	1	0.5953	False	False
A0A8C3GBL2	1	0.5542	False	False
A0A8C3HZ65	1	0.5911	False	False
A0A8C3I4N9	1	0.8058	False	False
A0A8C3JEX4	1	0.5953	False	False
A0A8C3QFN1	1	0.9589	False	False
A0A8C3RVZ4	1	0.5958	False	False
A0A8C3TED5	1	0.7965000000000001	False	False
A0A8C3UUG0	1	0.941	False	False
A0A8C3W2N0	1	0.547	False	False
A0A8C3X4R7	1	0.5839	False	False
A0A8C3Y397	1	0.9595	False	False
A0A8C4JLE0	1	0.6065999999999999	False	False
A0A8C4KV01	1	0.5371	False	False
A0A8C4KVE1	1	0.5660000000000001	False	False
A0A8C4LX47	1	0.5357	False	False
A0A8C4QHN6	1	0.5365	False	False
A0A8C4QK54	1	0.5670000000000001	False	False
A0A8C4SXM7	1	0.5215	False	False
A0A8C4SYD2	1	0.5323	False	False
A0A8C4W401	1	0.7576	False	False
A0A8C4W6K3	1	0.7826000000000001	False	False
A0A8C4WB81	1	0.7624	False	False
A0A8C4WL43	1	0.6004999999999999	False	False
A0A8C4X5Z9	1	0.5428999999999999	False	False
A0A8C4XDS1	1	0.5285	False	False
A0A8C4Z1M5	1	0.4703	False	False
A0A8C5BBG7	1	0.5556	False	False
A0A8C5FR98	1	0.4839	False	False
A0A8C5FSQ9	1	0.5751	False	False
A0A8C5G0T3	1	0.5882000000000001	False	False
A0A8C5G5J1	1	0.5498	False	False
A0A8C5GU42	1	0.4696	False	False
A0A8C5HND0	1	0.5407	False	False
A0A8C5IK66	1	0.9492	False	False
A0A8C5JWY8	1	0.7652	False	False
A0A8C5K5G8	1	0.5752	False	False
A0A8C5M4I5	1	0.6793	False	False
A0A8C5V9V3	1	0.7652	False	False
A0A8C5XJH9	1	0.5473	False	False
A0A8C6A1E3	1	0.5854	False	False
A0A8C6CG19	1	0.7626000000000001	False	False
A0A8C6E184	1	0.5805	False	False
A0A8C6FJ96	1	0.5132	False	False
A0A8C6HGW0	1	0.5323	False	False
A0A8C6KYP3	1	0.5645	False	False
A0A8C6RJY1	1	0.7576	False	False
A0A8C6RYG7	1	0.5742	False	False
A0A8C6S2V1	1	0.4978	False	False
A0A8C6S2V2	1	0.5788	False	False
A0A8C6SA93	1	0.5197999999999999	False	False
A0A8C6SZJ8	1	0.495	False	False
A0A8C6T085	1	0.4686	False	False
A0A8C6UWC4	1	0.5602	False	False
A0A8C6VAH9	1	0.6787000000000001	False	False
A0A8C6VRK3	1	0.5352	False	False
A0A8C6YSC3	1	0.9079999999999999	False	False
A0A8C7C148	1	0.5878	False	False
A0A8C7CN18	1	0.5561	False	False
A0A8C7D4A2	1	0.4936	False	False
A0A8C7H469	1	0.5592	False	False
A0A8C7HR17	1	0.5494	False	False
A0A8C7JGT6	1	0.4499	False	False
A0A8C7K0X8	1	0.5670000000000001	False	False
A0A8C7KMK9	1	0.5621	False	False
A0A8C7MSE5	1	0.5511	False	False
A0A8C7Q3W3	1	0.48310000000000003	False	False
A0A8C7R2L5	1	0.5677	False	False
A0A8C7RFS3	1	0.5487	False	False
A0A8C7RLV3	1	0.48219999999999996	False	False
A0A8C7T9G6	1	0.5667	False	False
A0A8C7V2Q1	1	0.5465	False	False
A0A8C7VKY9	1	0.5569	False	False
A0A8C7WY79	1	0.5655	False	False
A0A8C7XCY5	1	0.5642	False	False
A0A8C7XPD6	1	0.4767	False	False
A0A8C7Z1A1	1	0.5509000000000001	False	False
A0A8C7Z1C5	1	0.5231	False	False
A0A8C7Z347	1	0.5461	False	False
A0A8C7Z4N4	1	0.5115999999999999	False	False
A0A8C7Z5S1	1	0.5362	False	False
A0A8C7Z785	1	0.489	False	False
A0A8C8CYK8	1	0.5487	False	False
A0A8C8DXI8	1	0.5095000000000001	False	False
A0A8C8G3L9	1	0.5534	False	False
A0A8C8JQU9	1	0.5592	False	False
A0A8C8JZX0	1	0.4885	False	False
A0A8C8MKV7	1	0.5694	False	False
A0A8C8RYK3	1	0.5948	False	False
A0A8C8SKQ6	1	0.7705	False	False
A0A8C8WK42	1	0.4816	False	False
A0A8C8XU50	1	0.5805	False	False
A0A8C8YP25	1	0.5536	False	False
A0A8C8YPM2	1	0.7702	False	False
A0A8C9BU10	1	0.5449	False	False
A0A8C9DVH2	1	0.578	False	False
A0A8C9FVY5	1	0.8922	False	False
A0A8C9GRE9	1	0.7702	False	False
A0A8C9IU73	1	0.5367999999999999	False	False
A0A8C9IZG1	1	0.5791	False	False
A0A8C9PK74	1	0.5684	False	False
A0A8C9R8F5	1	0.4968	False	False
A0A8C9SRN3	1	0.5584	False	False
A0A8C9UYN0	1	0.5710999999999999	False	False
A0A8C9UYW2	1	0.5920000000000001	False	False
A0A8C9VGF7	1	0.5548	False	False
A0A8C9VL68	1	0.585	False	False
A0A8C9XBQ1	1	0.5516	False	False
A0A8C9XD83	1	0.5492	False	False
A0A8C9XDV6	1	0.5204	False	False
A0A8C9Y3T2	1	0.46409999999999996	False	False
A0A8D0AR79	1	0.47609999999999997	False	False
A0A8D0AZ45	1	0.5589999999999999	False	False
A0A8D0BKZ8	1	0.7156999999999999	False	False
A0A8D0BL07	1	0.705	False	False
A0A8D0D4V8	1	0.5521	False	False
A0A8D0UB41	1	0.7652	False	False
A0A8D1A534	1	0.7676999999999999	False	False
A0A8D1J7X5	1	0.5829	False	False
A0A8D1SGI3	1	0.5459	False	False
A0A8D2CMK9	1	0.5467	False	False
A0A8D2D2D4	1	0.5829	False	False
A0A8D2HHQ6	1	0.5854	False	False
A0A8D2HMK2	1	0.5789	False	False
A0A8D2JA31	1	0.7284	False	False
A0A8D2JF46	1	0.7206	False	False
A0A8D2JGZ9	1	0.7326999999999999	False	False
A0A8D2JJP0	1	0.7652	False	False
A0A8D2JUD3	1	0.7702	False	False
A0A8D2JXD1	1	0.5457	False	False
A0A8D2ZMA8	1	0.4816	False	False
A0A8D8T2N3	1	0.4843	False	False
A0A8I3NRD7	1	0.40950000000000003	False	False
A0A8I3WZF9	1	0.54	False	False
A0A8I6RXC4	1	0.5216	False	False
A0A8J1L3Z3	1	0.5588000000000001	False	False
A0A8J2VQ47	1	0.5314	False	False
A0A8J4KC06	1	0.5789	False	False
A0A8J4L950	1	0.5953	False	False
A0A8J4UQJ6	1	0.41969999999999996	False	False
A0A8J5ZXS1	1	0.7626000000000001	False	False
A0A8J6DV13	1	0.5864	False	False
A0A8J6ELV2	1	0.5829	False	False
A0A8J6GJ18	1	0.7652	False	False
A0A8J6K1T4	1	0.5566	False	False
A0A8J6KTH7	1	0.5805	False	False
A0A8J6KU95	1	0.5825	False	False
A0A8J7NY49	1	0.4106	False	False
A0A8J9VMR8	1	0.5366	False	False
A0A8K0CTN6	1	0.5166	False	False
A0A8K0E9L0	1	0.494	False	False
A0A8K1G4Z6	1	0.9523999999999999	False	False
A0A8K9XNR3	1	0.5632	False	False
A0A8M1GBZ3	1	0.578	False	False
A0A8M1KEH8	1	0.5694	False	False
A0A8P4FZR1	1	0.5704	False	False
A0A8P4GED8	1	0.5585	False	False
A0A8P4KBY8	1	0.4679	False	False
A0A8P4KT78	1	0.425	False	False
A0A8R2AA09	1	0.4416	False	False
A0A8R2ASM6	1	0.469	False	False
A0A8S1BHE3	1	0.4407	False	False
A0A8S4AHC5	1	0.4793	False	False
A0A8S4AMZ3	1	0.5738	False	False
A0A8S4BSZ3	1	0.4989	False	False
A0A8S4N2Z6	1	0.5134000000000001	False	False
A0A8S4RQ89	1	0.5262	False	False
A0A8S9ET67	1	0.5929	False	False
A0A8T0APZ6	1	0.5585	False	False
A0A8T0BFH7	1	0.47090000000000004	False	False
A0A8T0BRL3	1	0.5676	False	False
A0A8T1SES7	1	0.7864	False	False
A0A8T2KD20	1	0.6465000000000001	False	False
A0A8T2NM02	1	0.5044	False	False
A0A8T2P8L7	1	0.5558	False	False
A0A8T3D2Y1	1	0.5558	False	False
A0A8T3DCG7	1	0.5086999999999999	False	False
A0A8T3DNI2	1	0.5793	False	False
A0A8U0Q547	1	0.5664	False	False
A0A8U0Q945	1	0.5542	False	False
A0A8U0SGC6	1	0.5565	False	False
A0A8U0T032	1	0.578	False	False
A0A8U0TKX2	1	0.5494	False	False
A0A8U0TTZ4	1	0.5574	False	False
A0A8U0UHY2	1	0.5597	False	False
A0A8U0UHZ4	1	0.5487	False	False
A0A8U1ELT7	1	0.48310000000000003	False	False
A0A8U1EMT5	1	0.5518	False	False
A0A8U1EYP1	1	0.47479999999999994	False	False
A0A8V0ZWW2	1	0.5097	False	False
A0A8V1A9L0	1	0.4874	False	False
A0A8W8NMQ6	1	0.4827	False	False
A0A8X6FRL0	1	0.4217	False	False
A0A8X8BLJ4	1	0.5492	False	False
A0A8X8BVD5	1	0.5215	False	False
A0A914A4J7	1	0.4675	False	False
A0A921YL86	1	0.5288	False	False
A0A9B0TSH6	1	0.5927	False	False
A0A9B0U0R1	1	0.47850000000000004	False	False
A0A9B0WX03	1	0.7652	False	False
A0A9B2MSW7	1	0.47859999999999997	False	False
A0A9D3NDC9	1	0.5646	False	False
A0A9D3NUL0	1	0.5622	False	False
A0A9D3P123	1	0.5666	False	False
A0A9D3PVC2	1	0.5821000000000001	False	False
A0A9D3Q302	1	0.4677	False	False
A0A9D3QH35	1	0.5629	False	False
A0A9D3S0Q3	1	0.5776	False	False
A0A9D3T754	1	0.5759000000000001	False	False
A0A9D3XCQ6	1	0.6028	False	False
A0A9D4B0T3	1	0.7888	False	False
A0A9D4NYQ7	1	0.40130000000000005	False	False
A0A9F2WCL8	1	0.6981	False	False
A0A9J6BUQ7	1	0.51	False	False
A0A9J7E983	1	0.47090000000000004	False	False
A0A9J7FB01	1	0.5693	False	False
A0A9J7HG86	1	0.494	False	False
A0A9J7Y036	1	0.48969999999999997	False	False
A0A9J8AB94	1	0.555	False	False
A0A9L0IDB2	1	0.7676999999999999	False	False
A0A9L0IV18	1	0.4806	False	False
A0A9L0JJ35	1	0.5805	False	False
A0A9L0SVS9	1	0.5805	False	False
A0A9N7Y1S6	1	0.45770000000000005	False	False
A0A9N7YAH6	1	0.5507	False	False
A0A9N9MQ82	1	0.4964	False	False
A0A9N9RCQ7	1	0.4987	False	False
A0A9N9TZS9	1	0.5231	False	False
A0A9N9WUJ5	1	0.4771	False	False
A0A9P0CTT4	1	0.522	False	False
A0A9P0GU58	1	0.5024000000000001	False	False
A0A9P0HDI6	1	0.522	False	False
A0A9P0IV36	1	0.4459	False	False
A0A9Q0DD22	1	0.5022	False	False
A0A9Q0EQR7	1	0.5813	False	False
A0A9Q0IAW1	1	0.4551	False	False
A0A9Q0MTF2	1	0.5067	False	False
A0A9Q1DBQ5	1	0.5276	False	False
A0A9Q1DTG0	1	0.491	False	False
A0A9Q1EGU7	1	0.5918	False	False
A0A9Q1FYH4	1	0.5144	False	False
A0A9Q1G8D7	1	0.5349	False	False
A0A9Q9YA56	1	0.5455	False	False
A0A9R0ET61	1	0.4685	False	False
A0A9R1SRF2	1	0.5763	False	False
A0A9R1TNE9	1	0.4536	False	False
A0A9W7TDN0	1	0.4891	False	False
A0A9W7WUX3	1	0.5572	False	False
A0A9W8C4S8	1	0.5081	False	False
A0A9W8CD05	1	0.5455	False	False
A0A9Y4MXK1	1	0.5659000000000001	False	False
A0AA35JTR6	1	0.7476	False	False
A0AA38HKE3	1	0.5307	False	False
A0AA40H643	1	0.5882000000000001	False	False
A0AA40HSU6	1	0.5829	False	False
A0AA40LJN6	1	0.551	False	False
A0AA41MG60	1	0.5487	False	False
A0AA41MYQ4	1	0.5854	False	False
A0AA47M5C0	1	0.5637	False	False
A0AA88I0H2	1	0.4385	False	False
A0AA88MMP5	1	0.4816	False	False
A0AA88N1R9	1	0.569	False	False
A0AA88N8R3	1	0.47950000000000004	False	False
A0AA88PG70	1	0.5401	False	False
A0AA88PJI8	1	0.46590000000000004	False	False
A0AA88Q2T6	1	0.5556	False	False
A0AA88QAV7	1	0.555	False	False
A0AA88S097	1	0.4576	False	False
A0AA88T6J0	1	0.5796	False	False
A0AA88T7T1	1	0.5704	False	False
A0AA88TCA9	1	0.555	False	False
A0AA97KLX1	1	0.691	False	False
A0AAD1SQJ2	1	0.5756	False	False
A0AAD1VQY3	1	0.665	False	False
A0AAD1W0K8	1	0.5217	False	False
A0AAD1W2G2	1	0.5195000000000001	False	False
A0AAD1W3K5	1	0.5472	False	False
A0AAD3MIQ5	1	0.5433	False	False
A0AAD3N848	1	0.5632	False	False
A0AAD4KCJ3	1	0.4044	False	False
A0AAD4UA59	1	0.5558	False	False
A0AAD4YFV3	1	0.7575	False	False
A0AAD5FDA9	1	0.40840000000000004	False	False
A0AAD5FE73	1	0.4692	False	False
A0AAD6A5E9	1	0.5868	False	False
A0AAD6AXL9	1	0.4978	False	False
A0AAD6F6R6	1	0.5413	False	False
A0AAD6FGZ5	1	0.46880000000000005	False	False
A0AAD7S0Z6	1	0.5752	False	False
A0AAD7TE13	1	0.5606	False	False
A0AAD8CHB2	1	0.5870000000000001	False	False
A0AAD8DW50	1	0.5366	False	False
A0AAD8GD36	1	0.5776	False	False
A0AAD8LTL3	1	0.5847	False	False
A0AAD8YX63	1	0.5738	False	False
A0AAD9B8D5	1	0.5917	False	False
A0AAD9CK30	1	0.4772	False	False
A0AAD9DMY8	1	0.6028	False	False
A0AAD9DPA9	1	0.47619999999999996	False	False
A0AAD9EXA3	1	0.5413	False	False
A0AAE0Q4G7	1	0.555	False	False
A0AAE0QEN9	1	0.47950000000000004	False	False
A0AAE0R3Y6	1	0.5666	False	False
A0AAE0RSN8	1	0.46409999999999996	False	False
A0AAE0VAY9	1	0.5463	False	False
A0AAJ6QW21	1	0.4365	False	False
A0AAJ6ZDR8	1	0.4457	False	False
A0AAJ7BKR4	1	0.47700000000000004	False	False
A0AAJ7E2G9	1	0.5046	False	False
A0AAJ7NAZ0	1	0.4842	False	False
A0AAJ7PF71	1	0.4903	False	False
A0AAJ7SIW7	1	0.48229999999999995	False	False
A0AAJ7TFL7	1	0.5556	False	False
A0AAN7MIQ9	1	0.544	False	False
A0AAN7RYS4	1	0.6	False	False
A0AAN7SIP0	1	0.4294	False	False
A0AAN7VUW7	1	0.5047	False	False
A0AAN7WKC7	1	0.5388000000000001	False	False
A0AAN7WTS7	1	0.5892000000000001	False	False
A0AAN7XID1	1	0.4747	False	False
A0AAN7Y2V4	1	0.5941	False	False
A0AAN8B424	1	0.5485	False	False
A0AAN8BSY8	1	0.4703	False	False
A0AAN8C038	1	0.5022	False	False
A0AAN8HLQ6	1	0.46799999999999997	False	False
A0AAN8KQ40	1	0.5487	False	False
A0AAN8KS34	1	0.5558	False	False
A0AAN8LDI2	1	0.4832	False	False
A0AAN8LH89	1	0.5566	False	False
A0AAN8R245	1	0.5771999999999999	False	False
A0AAN9CY96	1	0.5545	False	False
A0AAN9DL49	1	0.5478000000000001	False	False
A0AAN9GWM2	1	0.4668	False	False
A0AAN9HA07	1	0.5617	False	False
A0AAN9ZDH9	1	0.5707	False	False
A0AAQ4PDD8	1	0.4725	False	False
A0AAQ4Q040	1	0.489	False	False
A0AAQ4QMU8	1	0.5774	False	False
A0AAQ5X0Z7	1	0.5659000000000001	False	False
A0AAQ5X997	1	0.49310000000000004	False	False
A0AAQ5ZSC4	1	0.5518	False	False
A0AAR2ISW4	1	0.5299	False	False
A0AAR2KAF2	1	0.5811	False	False
A0AAR2KN05	1	0.4752	False	False
A0AAR2KUJ5	1	0.5625	False	False
A0AAR5P442	1	0.4926	False	False
A0AAU6NEI1	1	0.4954	False	False
A0AAU9FA64	1	0.4328	False	False
A0AAU9ZH30	1	0.7652	False	False
A0AAU9ZI12	1	0.5766	False	False
A0AAV0A3M0	1	0.5854	False	False
A0AAV0XB57	1	0.4462	False	False
A0AAV1GZX0	1	0.47859999999999997	False	False
A0AAV1H8C4	1	0.5596	False	False
A0AAV1H9U8	1	0.5168	False	False
A0AAV1HN17	1	0.5583	False	False
A0AAV1JB56	1	0.5288	False	False
A0AAV1LXJ5	1	0.5236	False	False
A0AAV1MX81	1	0.5	False	False
A0AAV1PD48	1	0.5531	False	False
A0AAV1PRB8	1	0.5634	False	False
A0AAV1Q1Q4	1	0.5576	False	False
A0AAV1Q495	1	0.4793	False	False
A0AAV1YX08	1	0.4439	False	False
A0AAV2BPJ1	1	0.5101	False	False
A0AAV2BQQ0	1	0.5139	False	False
A0AAV2BR44	1	0.5049	False	False
A0AAV2L5C4	1	0.5598	False	False
